Date,Product_ID,Category,Region,Units_Sold,Sales
2023-07-03,1037,Clothing,West,83,31416.254514876477
2023-07-04,1001,Electronics,South,42,1360.6052910621304
2023-07-05,1006,Clothing,West,91,9917.975366205479
2023-07-06,1081,Clothing,North,57,22689.582225571357
2023-07-07,1090,Electronics,South,98,36648.13430600111
2023-07-08,1033,Groceries,West,68,16551.186115776527
2023-07-09,1090,Electronics,West,38,1310.6781547440146
2023-07-10,1016,Clothing,East,62,19148.57187191331
2023-07-11,1042,Clothing,North,7,1465.0636766311577
2023-07-12,1058,Groceries,West,71,11722.014345387368
2023-07-13,1050,Electronics,East,50,16190.060602250089
2023-07-14,1053,Clothing,South,52,11644.939044899986
2023-07-15,1023,Books,East,26,1437.444819773496
2023-07-16,1024,Clothing,East,26,11929.208994327266
2023-07-17,1070,Clothing,West,19,7437.770755910958
2023-07-18,1051,Groceries,West,9,338.6278235913363
2023-07-19,1069,Books,West,61,16304.15907999989
2023-07-20,1087,Clothing,East,20,1017.1001164065574
2023-07-21,1032,Clothing,South,50,21013.60154693288
2023-07-22,1048,Books,North,80,24830.147273237293
2023-07-23,1028,Electronics,East,81,7654.5061115150875
2023-07-24,1062,Electronics,West,22,443.59167545084426
2023-07-25,1021,Clothing,North,13,331.1710473726993
2023-07-26,1025,Clothing,South,12,3103.3089757411985
2023-07-27,1027,Electronics,North,10,3698.430045516192
2023-07-28,1084,Groceries,West,65,4498.768374986599
2023-07-29,1048,Books,East,96,11369.2024606396
2023-07-30,1070,Books,East,30,5110.721193992124
2023-07-31,1080,Groceries,West,8,934.8609856797198
2023-08-01,1083,Groceries,East,21,4236.853230050863
2023-08-02,1048,Groceries,West,22,6252.649762147522
2023-08-03,1019,Groceries,East,18,6221.142119488347
2023-08-04,1085,Groceries,East,66,31828.489392581767
2023-08-05,1091,Groceries,East,48,22373.443110948734
2023-08-06,1062,Books,South,44,12731.937577311395
2023-08-07,1060,Groceries,South,9,3327.6017489725245
2023-08-08,1048,Electronics,West,67,31887.134477852796
2023-08-09,1070,Groceries,South,54,2748.6676525655716
2023-08-10,1000,Groceries,West,26,331.78684063460724
2023-08-11,1095,Books,North,85,2091.160159337143
2023-08-12,1012,Books,North,94,26887.871630898713
2023-08-13,1093,Groceries,South,92,35308.53081263824
2023-08-14,1086,Books,North,26,4936.534872491741
2023-08-15,1050,Clothing,North,34,9423.684650962126
2023-08-16,1055,Books,East,8,2104.1559687102645
2023-08-17,1082,Books,East,10,564.3773688008959
2023-08-18,1061,Books,West,48,8043.755974549632
2023-08-19,1031,Books,North,55,1073.7774321630386
2023-08-20,1029,Electronics,West,54,3469.2725258202777
2023-08-21,1028,Electronics,West,78,31809.22127961171
2023-08-22,1048,Electronics,North,40,16656.50454606705
2023-08-23,1044,Groceries,South,15,6044.305452331262
2023-08-24,1092,Groceries,North,81,29657.431859394273
2023-08-25,1029,Clothing,East,18,7177.019305247133
2023-08-26,1015,Electronics,North,96,32523.009333318147
2023-08-27,1039,Groceries,South,23,7779.021728459572
2023-08-28,1018,Books,West,62,20894.451407801127
2023-08-29,1017,Books,West,46,12046.52447934672
2023-08-30,1000,Electronics,East,87,16359.492562606318
2023-08-31,1077,Clothing,East,99,36411.77236149703
2023-09-01,1046,Clothing,East,39,6097.125319642632
2023-09-02,1065,Books,West,15,4140.330666360502
2023-09-03,1091,Clothing,East,53,11784.245457058378
2023-09-04,1093,Electronics,North,88,12807.952588280392
2023-09-05,1037,Books,West,64,31206.275905389248
2023-09-06,1050,Groceries,South,63,8617.663287380166
2023-09-07,1062,Groceries,West,92,14862.931312634193
2023-09-08,1003,Clothing,North,80,7134.230068916276
2023-09-09,1000,Books,North,16,6612.1681024640375
2023-09-10,1007,Books,East,70,20820.016439018986
2023-09-11,1028,Groceries,West,66,20485.689554316952
2023-09-12,1054,Books,West,13,5356.976193160253
2023-09-13,1002,Books,West,47,8367.439738246123
2023-09-14,1031,Books,South,9,943.9234059267428
2023-09-15,1009,Clothing,East,63,6754.773586491816
2023-09-16,1073,Books,North,34,12545.44622556124
2023-09-17,1082,Electronics,North,81,25184.23048061454
2023-09-18,1033,Clothing,East,91,10110.650595975343
2023-09-19,1096,Books,North,29,2351.379257840419
2023-09-20,1086,Books,North,37,2558.0608425865667
2023-09-21,1054,Electronics,East,43,13657.717507103003
2023-09-22,1091,Clothing,North,86,864.9996965432193
2023-09-23,1031,Groceries,West,64,1214.4945840471314
2023-09-24,1049,Groceries,South,24,4821.144874962881
2023-09-25,1006,Clothing,East,71,24762.061778167692
2023-09-26,1092,Books,South,34,11919.35601244675
2023-09-27,1007,Books,North,48,10596.381795252883
2023-09-28,1064,Groceries,North,12,4183.5128068348695
2023-09-29,1056,Groceries,West,23,6102.753943868013
2023-09-30,1066,Groceries,East,79,38607.015144224075
2023-10-01,1087,Electronics,North,97,8691.733963664676
2023-10-02,1086,Groceries,East,13,3956.250495284708
2023-10-03,1058,Electronics,East,87,21811.509018791283
2023-10-04,1071,Clothing,East,96,10107.696852697945
2023-10-05,1053,Books,East,45,16987.28902872456
2023-10-06,1066,Groceries,East,99,14354.894046901089
2023-10-07,1050,Books,South,65,12807.457738129302
2023-10-08,1096,Books,West,47,9102.348017600816
2023-10-09,1091,Groceries,East,58,7520.291128001504
2023-10-10,1007,Groceries,South,5,1105.2280626610927
2023-10-11,1033,Clothing,North,77,18629.34008739904
2023-10-12,1034,Electronics,East,5,1873.3430983828034
2023-10-13,1095,Electronics,North,60,23093.016086684893
2023-10-14,1087,Books,East,96,8418.472748439784
2023-10-15,1077,Groceries,South,21,6309.626960080305
2023-10-16,1031,Clothing,South,24,10779.28610776569
2023-10-17,1045,Clothing,South,18,1139.4978903618264
2023-10-18,1015,Clothing,West,21,5076.285518256285
2023-10-19,1067,Clothing,North,54,20394.34361892475
2023-10-20,1036,Clothing,West,10,3096.307538473482
2023-10-21,1053,Electronics,East,24,1422.887321576297
2023-10-22,1084,Electronics,North,85,17368.645120868
2023-10-23,1013,Electronics,South,89,23010.71451723744
2023-10-24,1094,Groceries,North,60,29877.860690458423
2023-10-25,1054,Books,South,57,5558.5189074096215
2023-10-26,1047,Clothing,West,23,11301.915855894467
2023-10-27,1081,Groceries,West,22,4274.894673993405
2023-10-28,1006,Clothing,South,68,7354.678595979727
2023-10-29,1073,Electronics,South,34,7239.057308185773
2023-10-30,1006,Groceries,East,70,21760.03275439423
2023-10-31,1032,Electronics,West,28,3209.1842444588633
2023-11-01,1022,Clothing,West,95,14516.489327714045
2023-11-02,1084,Clothing,East,99,42444.050799178905
2023-11-03,1018,Books,West,39,19481.070812492064
2023-11-04,1018,Clothing,South,42,6967.993991037616
2023-11-05,1035,Electronics,North,23,1907.6161805158267
2023-11-06,1028,Clothing,North,70,27905.759125795626
2023-11-07,1059,Books,West,80,24337.86294118569
2023-11-08,1081,Books,East,2,118.39312050808911
2023-11-09,1001,Electronics,South,24,11374.032621687607
2023-11-10,1000,Groceries,North,17,820.1525715711002
2023-11-11,1046,Clothing,South,65,20567.60139203147
2023-11-12,1068,Books,West,70,15241.047877149844
2023-11-13,1019,Clothing,West,69,19509.45467569223
2023-11-14,1010,Clothing,North,60,6868.497352408247
2023-11-15,1001,Groceries,West,50,17358.704781640965
2023-11-16,1066,Books,East,93,44664.42623380629
2023-11-17,1086,Clothing,West,12,2815.544139384104
2023-11-18,1011,Books,West,47,12513.729132396273
2023-11-19,1019,Electronics,West,67,8543.017144776373
2023-11-20,1004,Electronics,South,65,29055.995282471933
2023-11-21,1036,Clothing,South,27,13118.637380001648
2023-11-22,1037,Books,North,48,18973.702737223997
2023-11-23,1093,Clothing,North,88,24284.39341313075
2023-11-24,1008,Books,North,62,29687.4875285722
2023-11-25,1097,Books,West,44,3757.0071937184875
2023-11-26,1052,Groceries,South,19,4644.749905624483
2023-11-27,1043,Groceries,East,59,16132.1809814606
2023-11-28,1098,Groceries,West,8,2008.312365429317
2023-11-29,1085,Clothing,West,55,22175.172839466053
2023-11-30,1023,Groceries,West,47,15909.378580106864
2023-12-01,1080,Groceries,East,2,144.12529659989644
2023-12-02,1073,Electronics,North,94,16897.547216221363
2023-12-03,1029,Books,East,94,16557.879636699985
2023-12-04,1058,Books,North,39,11199.231204272866
2023-12-05,1086,Groceries,East,45,6876.658109356627
2023-12-06,1095,Books,South,32,2158.8213466053185
2023-12-07,1080,Electronics,West,65,21469.792901179764
2023-12-08,1080,Electronics,West,38,16226.30779552212
2023-12-09,1013,Groceries,West,77,35919.57344192931
2023-12-10,1008,Electronics,North,11,5352.197671184575
2023-12-11,1039,Books,East,10,3927.4725464241687
2023-12-12,1065,Clothing,South,59,4628.797201918891
2023-12-13,1024,Books,East,90,38522.23144883955
2023-12-14,1072,Clothing,West,55,11328.923977657674
2023-12-15,1021,Groceries,South,20,7353.130875165163
2023-12-16,1003,Clothing,South,81,21896.027116895577
2023-12-17,1025,Electronics,West,17,7072.289093294367
2023-12-18,1057,Books,East,68,14857.851018218425
2023-12-19,1028,Clothing,West,5,201.39483631305092
2023-12-20,1097,Books,East,60,16970.61709994464
2023-12-21,1086,Groceries,South,23,2160.4445511046765
2023-12-22,1036,Groceries,South,46,22222.767433234876
2023-12-23,1074,Electronics,West,52,13947.018917233527
2023-12-24,1069,Groceries,South,10,2812.4380898025765
2023-12-25,1017,Clothing,North,46,20909.769166845992
2023-12-26,1084,Groceries,South,28,8849.309563474118
2023-12-27,1041,Electronics,North,97,15358.727297826781
2023-12-28,1099,Books,South,43,6668.71357836473
2023-12-29,1040,Books,West,26,6650.111999808251
2023-12-30,1037,Groceries,West,55,23905.091769640832
2023-12-31,1033,Clothing,North,48,19172.034094117273
2024-01-01,1016,Electronics,West,29,13970.543727867764
2024-01-02,1036,Clothing,South,27,1221.0534053346541
2024-01-03,1024,Electronics,South,18,2546.6359282654666
2024-01-04,1075,Groceries,West,60,2958.1066097235444
2024-01-05,1086,Electronics,South,74,27974.13157090234
2024-01-06,1085,Electronics,East,69,5451.587030174471
2024-01-07,1084,Groceries,East,74,4361.8778905932195
2024-01-08,1026,Clothing,South,21,5989.607011054447
2024-01-09,1056,Groceries,West,24,5079.060214521303
2024-01-10,1030,Electronics,North,3,1081.1989679808266
2024-01-11,1005,Groceries,West,95,23620.566483647704
2024-01-12,1090,Electronics,North,62,13541.665024670954
2024-01-13,1039,Groceries,West,2,436.9904397720315
2024-01-14,1097,Books,South,66,28856.482142098957
2024-01-15,1011,Books,East,42,8553.743891868358
2024-01-16,1052,Groceries,West,34,5894.396148642094
2024-01-17,1070,Clothing,North,42,7387.05188512777
2024-01-18,1009,Electronics,East,20,2126.687808785925
2024-01-19,1044,Books,North,97,41878.54106778172
2024-01-20,1016,Clothing,South,68,5565.738756719018
2024-01-21,1025,Electronics,East,45,20484.866768481297
2024-01-22,1084,Books,North,75,11167.438780229479
2024-01-23,1091,Books,West,42,18930.20400033777
2024-01-24,1061,Groceries,South,47,18682.599726439712
2024-01-25,1045,Electronics,South,5,1475.8694263283787
2024-01-26,1063,Clothing,South,89,30085.586870890107
2024-01-27,1001,Clothing,West,49,8313.516620706514
2024-01-28,1053,Clothing,West,37,10780.764777760518
2024-01-29,1064,Electronics,East,34,5211.432326106773
2024-01-30,1050,Clothing,West,73,15119.298552861814
2024-01-31,1052,Clothing,East,70,26927.925644363095
2024-02-01,1035,Clothing,South,18,2331.485212806107
2024-02-02,1025,Groceries,East,78,32840.69472531069
2024-02-03,1028,Groceries,North,19,3689.4693676211177
2024-02-04,1020,Electronics,South,78,21119.53590392324
2024-02-05,1010,Electronics,South,40,18862.425556232316
2024-02-06,1039,Clothing,East,17,5844.859399456667
2024-02-07,1010,Groceries,South,60,19580.760917632044
2024-02-08,1035,Books,West,99,35510.090866119965
2024-02-09,1058,Books,North,93,42768.33370731878
2024-02-10,1038,Clothing,East,42,5534.412135778693
2024-02-11,1098,Clothing,East,81,25149.54345817574
2024-02-12,1053,Groceries,South,72,14845.895182655251
2024-02-13,1097,Groceries,West,65,1027.591088746269
2024-02-14,1054,Groceries,South,53,3784.064279666656
2024-02-15,1023,Electronics,South,7,1184.7222007541081
2024-02-16,1021,Electronics,East,5,1434.2499293956935
2024-02-17,1068,Clothing,South,24,10606.143373948154
2024-02-18,1055,Electronics,North,28,11134.08570172375
2024-02-19,1032,Groceries,South,62,17430.276968203765
2024-02-20,1035,Groceries,South,17,785.3405811692053
2024-02-21,1019,Electronics,East,20,3001.88164587079
2024-02-22,1082,Books,South,3,569.0617124015985
2024-02-23,1098,Clothing,West,37,11641.732567745665
2024-02-24,1080,Books,East,90,3763.131773410993
2024-02-25,1061,Clothing,South,15,4046.922625578479
2024-02-26,1097,Books,North,51,23037.59975785623
2024-02-27,1072,Electronics,North,48,17071.777002802915
2024-02-28,1025,Clothing,East,8,3204.541081726005
2024-02-29,1065,Clothing,East,13,4472.273880047298
2024-03-01,1072,Clothing,South,48,5338.975918299369
2024-03-02,1072,Groceries,West,3,192.4112154970474
2024-03-03,1039,Groceries,South,65,27069.27793520635
2024-03-04,1016,Books,North,73,25608.19367627545
2024-03-05,1000,Electronics,West,31,9045.185078420634
2024-03-06,1088,Groceries,West,26,2671.4636996954537
2024-03-07,1060,Clothing,West,81,24756.761673223493
2024-03-08,1042,Groceries,South,56,1419.4697864960644
2024-03-09,1041,Electronics,North,34,2319.8599790033645
2024-03-10,1024,Groceries,East,9,1465.4355606375123
2024-03-11,1038,Clothing,South,62,14100.768867751172
2024-03-12,1034,Books,East,13,897.9958383861423
2024-03-13,1002,Clothing,West,69,4745.177616223285
2024-03-14,1043,Electronics,West,41,14993.203641125237
2024-03-15,1050,Books,South,77,22265.51320850841
2024-03-16,1093,Groceries,North,1,271.53357058105587
2024-03-17,1097,Groceries,West,89,20620.668332076355
2024-03-18,1011,Groceries,East,47,22959.787739115305
2024-03-19,1018,Books,East,4,137.60855447297848
2024-03-20,1043,Clothing,South,63,6205.960928107895
2024-03-21,1058,Books,East,52,17018.49765858353
2024-03-22,1048,Books,North,10,768.1917038710826
2024-03-23,1060,Electronics,West,28,8366.306469485864
2024-03-24,1016,Books,East,6,1729.2180029143751
2024-03-25,1073,Groceries,East,27,13116.398579552462
2024-03-26,1056,Clothing,West,12,5314.312543848251
2024-03-27,1054,Clothing,South,62,29345.910583655208
2024-03-28,1046,Clothing,East,52,3414.588374197001
2024-03-29,1011,Groceries,South,48,20898.85124421852
2024-03-30,1061,Groceries,South,67,4908.0464245402845
2024-03-31,1079,Groceries,East,46,14726.291304381513
2024-04-01,1087,Groceries,North,97,35195.314977025446
2024-04-02,1082,Groceries,South,74,6572.547842893105
2024-04-03,1007,Books,East,95,30400.293949520074
2024-04-04,1094,Groceries,South,15,535.5846229031563
2024-04-05,1020,Groceries,West,71,10912.727122993063
2024-04-06,1080,Groceries,North,36,16609.235832997816
2024-04-07,1086,Groceries,North,14,1318.0757775068228
2024-04-08,1079,Clothing,West,78,3274.619111451517
2024-04-09,1069,Groceries,West,3,682.2069534935254
2024-04-10,1071,Books,South,67,28595.795785950326
2024-04-11,1024,Books,West,86,4090.974176143739
2024-04-12,1081,Books,North,19,3500.0342502951034
2024-04-13,1088,Electronics,West,99,44638.077224472916
2024-04-14,1011,Clothing,East,76,5160.112679931479
2024-04-15,1014,Groceries,East,54,8760.288666430106
2024-04-16,1058,Electronics,South,69,27008.400876022148
2024-04-17,1025,Groceries,North,10,2761.733836980141
2024-04-18,1025,Electronics,East,33,13788.82688404504
2024-04-19,1046,Electronics,West,13,840.8626537208459
2024-04-20,1031,Books,East,99,45646.08285363035
2024-04-21,1009,Books,East,51,23873.445744935067
2024-04-22,1015,Electronics,South,32,2755.3081559003554
2024-04-23,1070,Books,West,75,1994.923316948064
2024-04-24,1016,Electronics,West,24,11880.534651797489
2024-04-25,1022,Clothing,West,35,8620.614807986578
2024-04-26,1025,Books,South,83,24096.30668212099
2024-04-27,1084,Books,West,70,21825.532364763567
2024-04-28,1085,Books,West,40,15877.501870497854
2024-04-29,1006,Clothing,East,54,22025.201660954986
2024-04-30,1013,Electronics,East,44,4621.027836334325
2024-05-01,1078,Groceries,West,62,7809.024180446538
2024-05-02,1006,Books,North,99,43525.17023418851
2024-05-03,1008,Electronics,North,68,27986.32659028954
2024-05-04,1047,Clothing,West,33,10316.905399727459
2024-05-05,1071,Groceries,North,77,38299.99927378058
2024-05-06,1058,Books,South,56,20733.44741104832
2024-05-07,1086,Clothing,East,36,4167.36058981759
2024-05-08,1092,Clothing,South,54,22942.201942242664
2024-05-09,1081,Groceries,East,19,4051.1608446060036
2024-05-10,1094,Electronics,North,43,1191.736557604963
2024-05-11,1093,Books,North,12,2009.9571135326232
2024-05-12,1038,Books,West,11,4225.541151580087
2024-05-13,1098,Electronics,North,70,33635.07290649603
2024-05-14,1017,Electronics,North,12,1743.68212786278
2024-05-15,1058,Electronics,West,91,11902.162905429193
2024-05-16,1016,Groceries,West,41,11733.057204669849
2024-05-17,1013,Groceries,East,25,10193.127770864972
2024-05-18,1030,Books,North,3,1127.3927527765914
2024-05-19,1023,Groceries,East,3,853.1395867673402
2024-05-20,1098,Clothing,East,84,26827.999295251935
2024-05-21,1059,Books,South,28,3601.59769451744
2024-05-22,1044,Groceries,North,23,5105.111966587761
2024-05-23,1097,Electronics,North,48,6486.199535757455
2024-05-24,1002,Clothing,South,67,29705.442114149457
2024-05-25,1036,Electronics,East,42,2736.371761582314
2024-05-26,1042,Books,North,88,30190.412854766706
2024-05-27,1039,Electronics,East,40,5501.5506644344605
2024-05-28,1089,Groceries,South,6,1458.1975845722914
2024-05-29,1054,Groceries,West,20,3134.245246417001
2024-05-30,1086,Books,East,11,1852.2922589505524
2024-05-31,1038,Electronics,North,96,13208.887360262474
2024-06-01,1014,Books,West,27,10229.450347415654
2024-06-02,1003,Electronics,East,21,3973.2161703723946
2024-06-03,1092,Clothing,East,13,4756.894202838706
2024-06-04,1085,Groceries,West,86,20078.786854583097
2024-06-05,1024,Books,West,35,9735.269622019927
2024-06-06,1012,Clothing,West,47,12981.910565681614
2024-06-07,1081,Clothing,North,86,41982.40662353883
2024-06-08,1032,Books,North,28,5316.09689235425
2024-06-09,1015,Books,East,21,2347.069341641279
2024-06-10,1041,Clothing,East,18,8222.00491403343
2024-06-11,1065,Electronics,South,31,2965.8088047035576
2024-06-12,1054,Clothing,North,60,25132.031667823732
2024-06-13,1098,Books,East,37,3093.3960548153646
2024-06-14,1041,Clothing,West,21,6988.273399200011
2024-06-15,1033,Electronics,West,14,1172.7099789947174
2024-06-16,1029,Groceries,North,89,41145.77257703152
2024-06-17,1012,Groceries,West,91,26103.719323489742
2024-06-18,1012,Clothing,South,60,10280.650870718575
2024-06-19,1017,Electronics,East,23,1811.4376738397145
2024-06-20,1031,Groceries,East,95,18228.99859259602
2024-06-21,1095,Clothing,East,29,10308.334695485815
2024-06-22,1098,Clothing,North,47,9335.418856874441
2024-06-23,1038,Electronics,West,30,3917.5838006030276
2024-06-24,1045,Books,South,90,26363.75666975734
2024-06-25,1028,Clothing,North,84,18037.54746277584
2024-06-26,1061,Books,East,38,3467.3121148840432
2024-06-27,1092,Books,South,83,7092.691564584168
2024-06-28,1061,Groceries,East,27,9629.722130635138
2024-06-29,1056,Books,East,89,43395.44136346394
2024-06-30,1015,Electronics,North,87,10806.800240849463
2024-07-01,1055,Groceries,East,93,36162.381739890996
2024-07-02,1009,Groceries,South,15,793.9092630109192
2024-07-03,1029,Groceries,East,59,11621.359819798572
2024-07-04,1024,Clothing,West,3,774.8315846281376
2024-07-05,1083,Clothing,East,10,1416.8600319198645
2024-07-06,1004,Books,North,79,21289.980503266634
2024-07-07,1064,Groceries,South,80,35398.48556442309
2024-07-08,1093,Groceries,North,17,8037.168226417096
2024-07-09,1048,Electronics,West,83,4919.651334351921
2024-07-10,1002,Books,East,11,1575.2495841748505
2024-07-11,1044,Electronics,North,48,23509.22974001689
2024-07-12,1013,Books,North,5,712.5251054854971
2024-07-13,1029,Books,North,69,24110.435542159743
2024-07-14,1067,Clothing,North,64,8588.307839774636
2024-07-15,1017,Clothing,West,14,2584.6679701823223
2024-07-16,1061,Electronics,West,50,5186.335203473987
2024-07-17,1036,Books,East,26,11169.264467701629
2024-07-18,1024,Groceries,East,72,31859.8483875521
2024-07-19,1047,Clothing,South,69,10728.611892620742
2024-07-20,1064,Groceries,West,7,2894.9130969052608
2024-07-21,1052,Electronics,North,16,2968.614536289955
2024-07-22,1078,Clothing,North,55,3218.5734470245166
2024-07-23,1072,Clothing,South,78,29753.679904503046
2024-07-24,1014,Books,North,56,16926.485069784296
2024-07-25,1048,Electronics,South,4,577.7895895946707
2024-07-26,1087,Books,East,48,6430.553896838643
2024-07-27,1067,Clothing,West,17,8296.942676117736
2024-07-28,1011,Electronics,South,36,15574.51836135413
2024-07-29,1058,Clothing,North,70,28476.08269752013
2024-07-30,1036,Electronics,South,80,5818.294178753293
2024-07-31,1060,Clothing,East,93,35343.88408749323
2024-08-01,1042,Groceries,North,38,4374.738918805196
2024-08-02,1069,Groceries,East,62,30313.076094666354
2024-08-03,1038,Books,East,48,1705.1377008723011
2024-08-04,1055,Groceries,South,10,1825.4785694451934
2024-08-05,1062,Clothing,East,36,7921.3479113365365
2024-08-06,1045,Clothing,North,29,12001.923373299634
2024-08-07,1087,Groceries,East,78,30065.036104114646
2024-08-08,1010,Books,East,4,774.9846040953156
2024-08-09,1061,Groceries,South,44,12633.47992695536
2024-08-10,1076,Electronics,East,56,23488.73128939612
2024-08-11,1097,Electronics,West,42,794.5476064686649
2024-08-12,1024,Electronics,South,13,5239.874493970888
2024-08-13,1070,Groceries,South,46,21803.03641120963
2024-08-14,1051,Groceries,North,82,2108.352473233997
2024-08-15,1003,Groceries,North,33,1067.0445610542124
2024-08-16,1058,Electronics,North,21,3755.049117274347
2024-08-17,1071,Books,North,80,4240.566899692842
2024-08-18,1019,Clothing,West,79,19342.777068176412
2024-08-19,1092,Groceries,South,57,20922.889434557517
2024-08-20,1062,Books,East,69,19856.863136425756
2024-08-21,1053,Clothing,North,70,7437.6144811949935
2024-08-22,1073,Clothing,North,67,22167.454979996644
2024-08-23,1097,Clothing,North,48,16587.777350288103
2024-08-24,1056,Books,East,76,35484.28738970995
2024-08-25,1089,Books,North,33,2703.705830586883
2024-08-26,1040,Electronics,East,36,12572.809949007522
2024-08-27,1002,Books,South,33,15067.778128855394
2024-08-28,1005,Books,South,31,7928.759488940434
2024-08-29,1004,Books,South,21,3932.9187057908503
2024-08-30,1004,Clothing,West,27,2529.015808545924
2024-08-31,1053,Groceries,East,91,39560.02726857829
2024-09-01,1046,Electronics,North,72,14629.012104376172
2024-09-02,1086,Groceries,North,62,28717.92862647249
2024-09-03,1048,Groceries,North,96,40838.550344071715
2024-09-04,1008,Books,North,26,5058.391711896274
2024-09-05,1098,Electronics,West,66,19220.38875132213
2024-09-06,1019,Groceries,North,12,279.78333340825816
2024-09-07,1060,Groceries,West,22,3057.5267229077117
2024-09-08,1034,Electronics,East,17,6086.5728285818495
2024-09-09,1049,Books,South,7,2395.234544252695
2024-09-10,1081,Groceries,North,68,12454.270391931143
2024-09-11,1061,Clothing,South,37,15030.063618518447
2024-09-12,1016,Groceries,East,38,4771.2672863756
2024-09-13,1087,Clothing,East,96,22658.165879482855
2024-09-14,1002,Books,North,11,2656.9401243257553
2024-09-15,1031,Groceries,East,1,177.00021674630838
2024-09-16,1098,Electronics,South,25,11944.659738783299
2024-09-17,1012,Electronics,North,42,14757.757409740785
2024-09-18,1088,Groceries,West,52,14258.799064139646
2024-09-19,1072,Books,North,24,6243.657498250507
2024-09-20,1067,Books,South,53,4666.919521474378
2024-09-21,1013,Electronics,North,56,10772.808455548617
2024-09-22,1097,Groceries,North,63,21398.512225687544
2024-09-23,1010,Books,South,81,37506.19201936646
2024-09-24,1055,Electronics,North,8,3280.539112816007
2024-09-25,1066,Clothing,North,59,9274.269232482768
2024-09-26,1091,Groceries,South,45,10018.74359646303
2024-09-27,1028,Clothing,East,27,1366.998799030272
2024-09-28,1008,Clothing,South,52,3123.350790946598
2024-09-29,1066,Books,North,18,4327.432013328667
2024-09-30,1024,Books,West,91,24552.483349974493
2024-10-01,1097,Books,West,86,11986.101812667956
2024-10-02,1075,Groceries,South,16,5199.41628321778
2024-10-03,1041,Clothing,West,66,23407.331371661658
2024-10-04,1008,Groceries,North,5,782.8345224492964
2024-10-05,1078,Books,North,82,31293.50547892903
2024-10-06,1039,Clothing,South,3,332.23923098752607
2024-10-07,1024,Groceries,North,91,25178.168912717836
2024-10-08,1004,Groceries,East,81,32731.91660348266
2024-10-09,1010,Electronics,North,80,21850.756158756172
2024-10-10,1058,Groceries,South,70,31843.121245272036
2024-10-11,1097,Books,East,7,270.65922876000093
2024-10-12,1087,Groceries,East,50,14913.68921454106
2024-10-13,1078,Clothing,West,14,3993.642404454516
2024-10-14,1037,Groceries,North,38,12675.778977464788
2024-10-15,1071,Electronics,South,79,33051.17872531471
2024-10-16,1004,Clothing,West,47,17186.396532313236
2024-10-17,1047,Clothing,West,33,13108.871830978851
2024-10-18,1089,Electronics,North,43,6515.3684108702855
2024-10-19,1017,Books,North,91,18188.508110390132
2024-10-20,1069,Clothing,South,29,9196.500801196933
2024-10-21,1036,Books,West,57,16028.178910863442
2024-10-22,1059,Clothing,South,5,2404.7044936778143
2024-10-23,1047,Clothing,West,93,9444.04816201149
2024-10-24,1076,Books,West,96,17484.134640101707
2024-10-25,1027,Clothing,West,60,17439.00385857473
2024-10-26,1068,Books,North,70,30471.157308810016
2024-10-27,1076,Electronics,West,2,930.7615541971719
2024-10-28,1080,Books,West,70,12226.046147386629
2024-10-29,1039,Electronics,West,43,1843.975284360229
2024-10-30,1044,Clothing,East,4,866.3746079274829
2024-10-31,1095,Books,North,56,11380.803290327434
2024-11-01,1061,Clothing,East,93,45884.21568555595
2024-11-02,1092,Books,North,59,13051.980572446722
2024-11-03,1057,Electronics,South,89,14222.579999613836
2024-11-04,1066,Electronics,East,9,1701.314221699059
2024-11-05,1055,Books,South,3,613.4816325170063
2024-11-06,1039,Electronics,West,90,37129.93085487076
2024-11-07,1097,Clothing,South,48,2385.4702793913334
2024-11-08,1039,Clothing,South,43,7098.803519796812
2024-11-09,1090,Groceries,South,91,43998.141554137575
2024-11-10,1076,Electronics,South,96,8161.94182573555
2024-11-11,1032,Clothing,North,1,373.8746475509691
2024-11-12,1005,Books,East,57,10524.070488468251
2024-11-13,1087,Electronics,North,53,15638.970115271824
2024-11-14,1018,Clothing,North,16,940.4566219096353
2024-11-15,1079,Electronics,North,51,8167.227567175124
2024-11-16,1039,Books,South,75,19156.786606037644
2024-11-17,1091,Clothing,North,90,11117.999025555355
2024-11-18,1096,Groceries,East,55,15153.394965282452
2024-11-19,1058,Groceries,North,1,117.682063890731
2024-11-20,1058,Electronics,West,90,29569.43437188943
2024-11-21,1047,Books,South,28,12687.741548234311
2024-11-22,1040,Clothing,West,53,2750.1399120203096
2024-11-23,1012,Books,East,58,6736.227736756374
2024-11-24,1044,Clothing,East,73,30935.011685102003
2024-11-25,1088,Electronics,East,60,19167.672471993552
2024-11-26,1052,Clothing,East,59,2865.4747945915606
2024-11-27,1041,Books,North,22,5462.85424088036
2024-11-28,1099,Books,South,8,902.2533788444333
2024-11-29,1062,Electronics,East,49,5270.304421622374
2024-11-30,1026,Books,West,42,19778.48116635958
2024-12-01,1037,Clothing,East,27,10345.194681046922
2024-12-02,1059,Electronics,South,39,13694.966642246387
2024-12-03,1006,Clothing,West,83,10547.23499055651
2024-12-04,1004,Books,West,25,1702.5245547516433
2024-12-05,1044,Electronics,West,38,16594.90340833322
2024-12-06,1057,Clothing,North,85,1094.884063113081
2024-12-07,1030,Books,East,24,4804.01394272399
2024-12-08,1022,Books,North,24,3504.7230348252824
